datetime,station_id,lat,lon,co,no,no2,o3,pm10,pm25,relativehumidity,so2,temperature,overall_aqi,day_of_week,month,hour_sin,hour_cos
2025-05-03 10:30:00+00:00,3409476,19.0243902,73.0406721,0.3895051124744377,11.991725971370144,19.34489979550102,22.69,125.9,25.65,56.82,13.205006134969326,33.79,118,5,5,0.49999999999999994,-0.8660254037844387
2025-05-03 10:30:00+00:00,3409477,19.090337,73.014232,0.4926094069529653,3.019411042944786,51.429582822085884,49.02,70.49,31.72,60.38,6.969308793456033,30.32,70,5,5,0.49999999999999994,-0.8660254037844387
2025-05-03 10:30:00+00:00,3409487,19.0575752,73.0151367,0.0,1.3869652351738242,10.93325562372188,26.65,89.69,38.86,84.98,3.2750511247443765,27.96,90,5,5,0.49999999999999994,-0.8660254037844387
2025-05-03 10:45:00+00:00,6943,19.1135051,73.008978,0.9508507157464213,97.02619631901841,126.68274846625765,,61.0,,77.9,,36.72,147,5,5,0.49999999999999994,-0.8660254037844387
2025-05-03 10:45:00+00:00,3409469,19.26777,72.97182,0.14892842535787323,1.8165562372188142,22.28050715746421,31.09,60.0,47.59,46.84,7.2051124744376285,33.18,79,5,5,0.49999999999999994,-0.8660254037844387
2025-05-03 10:45:00+00:00,3409472,19.222279,72.957979,0.22912065439672805,10.33473210633947,10.726257668711655,25.74,49.73,16.32,62.41,3.196449897750511,27.18,50,5,5,0.49999999999999994,-0.8660254037844387
2025-05-03 10:45:00+00:00,3409476,19.0243902,73.0406721,0.3780490797546013,10.592486707566465,18.10291206543967,17.87,125.9,19.4,57.23,11.790184049079755,33.59,118,5,5,0.49999999999999994,-0.8660254037844387
2025-05-03 10:45:00+00:00,3409477,19.090337,73.014232,0.5498895705521473,3.0562331288343567,44.93737423312883,53.75,70.49,31.72,62.09,7.755321063394684,30.18,70,5,5,0.49999999999999994,-0.8660254037844387
2025-05-03 10:45:00+00:00,3409487,19.0575752,73.0151367,0.0,1.730638036809816,11.836519427402862,40.0,89.69,38.86,84.98,1.3624212678936607,27.96,90,5,5,0.49999999999999994,-0.8660254037844387
2025-05-03 11:00:00+00:00,6943,19.1135051,73.008978,0.9393946830265849,96.95255214723927,129.4866298568507,,61.89,19.36,77.9,50.64539059304703,36.34,149,5,5,0.258819045102521,-0.9659258262890682
2025-05-03 11:00:00+00:00,3409469,19.26777,72.97182,0.12601635991820043,1.6569938650306753,19.74007770961145,28.26,60.0,47.59,47.91,7.231312883435582,32.97,79,5,5,0.258819045102521,-0.9659258262890682
2025-05-03 11:00:00+00:00,3409472,19.222279,72.957979,0.21766462167689163,6.100192229038855,7.734196319018405,22.97,48.27,14.81,61.16,3.4322535787321065,27.33,48,5,5,0.258819045102521,-0.9659258262890682
2025-05-03 11:00:00+00:00,3409476,19.0243902,73.0406721,0.46969734151329245,12.998196319018406,18.27227402862986,14.31,125.9,18.15,57.49,10.899370143149286,33.65,118,5,5,0.258819045102521,-0.9659258262890682
2025-05-03 11:00:00+00:00,3409477,19.090337,73.014232,0.5269775051124745,3.4121799591002047,43.601296523517384,50.18,70.49,31.72,61.48,6.943108384458077,30.06,70,5,5,0.258819045102521,-0.9659258262890682
2025-05-03 11:00:00+00:00,3409487,19.0575752,73.0151367,0.0,1.595623721881391,11.516613496932514,17.13,89.69,38.86,84.98,1.1528179959100204,27.96,90,5,5,0.258819045102521,-0.9659258262890682
2025-05-03 11:15:00+00:00,6943,19.1135051,73.008978,0.9508507157464213,97.14893660531699,132.30932924335377,,66.0,21.0,77.9,50.69779141104295,36.22,152,5,5,0.258819045102521,-0.9659258262890682
2025-05-03 11:15:00+00:00,3409469,19.26777,72.97182,0.12601635991820043,1.730638036809816,18.780359918200407,26.49,60.0,47.59,48.62,7.152711656441718,32.64,79,5,5,0.258819045102521,-0.9659258262890682
2025-05-03 11:15:00+00:00,3409472,19.222279,72.957979,0.22912065439672805,5.73197137014315,7.339018404907975,20.59,48.27,14.81,62.59,1.9126298568507158,27.17,48,5,5,0.258819045102521,-0.9659258262890682
2025-05-03 11:15:00+00:00,3409476,19.0243902,73.0406721,0.43532924335378326,11.549860940695298,18.234638036809812,16.77,103.69,18.15,57.6,9.61555010224949,33.36,103,5,5,0.258819045102521,-0.9659258262890682
2025-05-03 11:15:00+00:00,3409477,19.090337,73.014232,0.4124171779141105,3.3999059304703483,41.94531288343558,46.75,71.77,32.3,61.51,7.964924335378323,29.96,72,5,5,0.258819045102521,-0.9659258262890682
2025-05-03 11:15:00+00:00,3409487,19.0575752,73.0151367,0.0,1.7183640081799592,12.269333333333332,27.24,83.75,39.01,84.98,1.3100204498977506,27.96,84,5,5,0.258819045102521,-0.9659258262890682
2025-05-03 11:30:00+00:00,6943,19.1135051,73.008978,0.9279386503067486,96.89118200408998,130.74743558282208,,66.0,21.0,77.9,50.147582822085894,35.79,151,5,5,0.258819045102521,-0.9659258262890682
2025-05-03 11:30:00+00:00,3409469,19.26777,72.97182,0.12601635991820043,1.8533783231083847,19.194355828220857,27.69,60.7,40.28,47.87,7.388515337423313,32.64,67,5,5,0.258819045102521,-0.9659258262890682
2025-05-03 11:30:00+00:00,3409472,19.222279,72.957979,0.25203271983640085,9.217795501022495,10.406351738241309,20.84,48.27,14.81,62.38,1.6768261758691207,26.88,48,5,5,0.258819045102521,-0.9659258262890682
2025-05-03 11:30:00+00:00,3409476,19.0243902,73.0406721,0.48115337423312887,11.169366053169735,18.234638036809812,15.98,101.22,18.15,58.1,10.480163599182005,33.17,101,5,5,0.258819045102521,-0.9659258262890682
2025-05-03 11:30:00+00:00,3409477,19.090337,73.014232,0.43532924335378326,3.6331124744376284,42.227582822085886,38.5,75.95,34.18,62.39,7.7815214723926385,29.77,76,5,5,0.258819045102521,-0.9659258262890682
2025-05-03 11:30:00+00:00,3409487,19.0575752,73.0151367,0.0,1.8411042944785279,12.758601226993864,28.11,22.94,40.59,84.98,0.6288098159509202,27.96,67,5,5,0.258819045102521,-0.9659258262890682
2025-05-03 11:45:00+00:00,6943,19.1135051,73.008978,0.9393946830265849,96.28975460122702,129.18554192229038,,66.0,21.0,77.9,50.77639263803681,35.13,149,5,5,0.258819045102521,-0.9659258262890682
2025-05-03 11:45:00+00:00,3409469,19.26777,72.97182,0.13747239263803682,1.9024744376278122,19.34489979550102,25.69,61.35,38.19,50.39,6.812106339468303,32.14,63,5,5,0.258819045102521,-0.9659258262890682
2025-05-03 11:45:00+00:00,3409472,19.222279,72.957979,0.19475255623721885,7.303047034764828,6.379300613496932,22.61,48.49,12.18,62.48,2.122233128834356,26.63,48,5,5,0.258819045102521,-0.9659258262890682
2025-05-03 11:45:00+00:00,3409476,19.0243902,73.0406721,0.4124171779141105,10.064703476482618,17.726552147239264,13.53,101.22,22.2,60.09,6.576302658486707,33.03,101,5,5,0.258819045102521,-0.9659258262890682
2025-05-03 11:45:00+00:00,3409477,19.090337,73.014232,0.5842576687116565,4.234539877300614,46.12290797546012,37.26,75.95,34.18,61.97,7.964924335378323,29.73,76,5,5,0.258819045102521,-0.9659258262890682
2025-05-03 11:45:00+00:00,3409487,19.0575752,73.0151367,0.0,1.32559509202454,11.892973415132923,20.63,22.94,40.59,84.98,0.3406053169734152,27.96,67,5,5,0.258819045102521,-0.9659258262890682
2025-05-03 12:00:00+00:00,6943,19.1135051,73.008978,0.9623067484662577,95.67605316973417,128.97854396728016,,69.08,22.32,77.9,50.22618404907976,34.48,149,5,5,1.2246467991473532e-16,-1.0
2025-05-03 12:00:00+00:00,3409469,19.26777,72.97182,0.18329652351738243,4.553664621676893,21.73478527607362,21.59,61.35,38.19,53.77,5.685488752556237,31.82,63,5,5,1.2246467991473532e-16,-1.0
2025-05-03 12:00:00+00:00,3409472,19.222279,72.957979,0.16038445807770965,5.903807770961145,6.981476482617587,18.86,48.57,11.23,65.23,1.2838200408997955,26.44,49,5,5,1.2246467991473532e-16,-1.0
2025-05-03 12:00:00+00:00,3409476,19.0243902,73.0406721,0.3895051124744377,9.966511247443764,17.199648261758693,15.08,101.22,23.01,60.13,5.921292433537832,32.87,101,5,5,1.2246467991473532e-16,-1.0
2025-05-03 12:00:00+00:00,3409477,19.090337,73.014232,0.7217300613496933,3.9522372188139068,48.98324335378323,47.51,75.95,34.18,61.94,7.388515337423313,29.41,76,5,5,1.2246467991473532e-16,-1.0
2025-05-03 12:00:00+00:00,3409487,19.0575752,73.0151367,0.0,1.3624171779141108,13.059689161554193,25.79,22.94,40.59,84.98,0.1834028629856851,27.96,67,5,5,1.2246467991473532e-16,-1.0
2025-05-03 12:15:00+00:00,6943,19.1135051,73.008978,0.9393946830265849,96.06882208588958,128.75272801635992,,84.5,28.4,77.9,50.77639263803681,34.01,149,5,5,1.2246467991473532e-16,-1.0
2025-05-03 12:15:00+00:00,3409469,19.26777,72.97182,0.19475255623721885,2.5898200408997956,21.979419222903882,20.37,61.35,38.19,53.77,6.969308793456033,31.54,63,5,5,1.2246467991473532e-16,-1.0
2025-05-03 12:15:00+00:00,3409472,19.222279,72.957979,0.14892842535787323,5.486490797546013,6.642752556237218,19.85,48.57,11.23,64.65,1.7292269938650309,26.08,49,5,5,1.2246467991473532e-16,-1.0
2025-05-03 12:15:00+00:00,3409476,19.0243902,73.0406721,0.3780490797546013,9.217795501022495,16.653926380368095,13.59,73.49,23.01,59.92,6.392899795501022,32.72,73,5,5,1.2246467991473532e-16,-1.0
2025-05-03 12:15:00+00:00,3409477,19.090337,73.014232,0.824834355828221,4.5904867075664635,50.65804498977505,66.86,81.06,36.48,62.44,7.860122699386503,29.33,81,5,5,1.2246467991473532e-16,-1.0
2025-05-03 12:15:00+00:00,3409487,19.0575752,73.0151367,0.0,1.32559509202454,14.452220858895704,23.69,29.59,40.87,84.98,0.02620040899795501,27.95,68,5,5,1.2246467991473532e-16,-1.0
2025-05-03 12:30:00+00:00,6943,19.1135051,73.008978,0.9050265848670758,95.65150511247445,128.22582413087935,,84.5,28.4,77.9,50.75019222903886,33.2,148,5,5,1.2246467991473532e-16,-1.0
2025-05-03 12:30:00+00:00,3409469,19.26777,72.97182,0.20620858895705524,2.65119018404908,23.42840490797546,19.91,62.18,37.93,55.64,5.6330879345603275,31.05,63,5,5,1.2246467991473532e-16,-1.0
2025-05-03 12:30:00+00:00,3409472,19.222279,72.957979,0.16038445807770965,5.903807770961145,8.03528425357873,17.85,48.57,11.23,65.56,1.6244253578732106,25.66,49,5,5,1.2246467991473532e-16,-1.0
2025-05-03 12:30:00+00:00,3409476,19.0243902,73.0406721,0.4926094069529653,10.666130879345603,17.68891615541922,8.26,70.41,23.01,60.5,6.890707566462168,32.62,70,5,5,1.2246467991473532e-16,-1.0
2025-05-03 12:30:00+00:00,3409487,19.0575752,73.0151367,0.0,1.067840490797546,14.546310838445807,12.51,89.47,43.38,84.98,1.8602290388548057,27.96,89,5,5,1.2246467991473532e-16,-1.0
2025-05-03 12:45:00+00:00,6943,19.1135051,73.008978,0.9393946830265849,94.70640490797547,129.4866298568507,,84.5,28.4,77.9,50.67159100204499,32.47,149,5,5,1.2246467991473532e-16,-1.0
2025-05-03 12:45:00+00:00,3409469,19.26777,72.97182,0.19475255623721885,2.3688875255623723,23.93649079754601,19.43,62.94,37.86,55.65,6.943108384458077,30.72,63,5,5,1.2246467991473532e-16,-1.0
2025-05-03 12:45:00+00:00,3409472,19.222279,72.957979,0.20620858895705524,7.204854805725972,7.621288343558281,18.57,48.23,12.8,66.23,0.4716073619631902,25.53,48,5,5,1.2246467991473532e-16,-1.0
2025-05-03 12:45:00+00:00,3409476,19.0243902,73.0406721,0.40096114519427406,11.648053169734153,19.26962781186094,12.4,70.41,24.94,61.43,5.528286298568507,32.36,70,5,5,1.2246467991473532e-16,-1.0
2025-05-03 12:45:00+00:00,3409477,19.090337,73.014232,0.824834355828221,7.425787321063395,56.905619631901835,70.14,98.96,44.53,61.88,8.043525562372189,29.02,99,5,5,1.2246467991473532e-16,-1.0
2025-05-03 12:45:00+00:00,3409487,19.0575752,73.0151367,0.0,0.9451002044989777,16.37165644171779,22.84,89.47,43.38,84.98,3.3536523517382415,27.96,89,5,5,1.2246467991473532e-16,-1.0
2025-05-03 13:00:00+00:00,6943,19.1135051,73.008978,0.9508507157464213,95.94608179959101,128.13173415132925,,79.79,26.52,77.9,50.64539059304703,31.66,148,5,5,-0.2588190451025208,-0.9659258262890683
2025-05-03 13:00:00+00:00,3409469,19.26777,72.97182,0.20620858895705524,2.9457668711656444,26.32637627811861,17.35,62.94,37.86,57.84,6.052294478527608,30.63,63,5,5,-0.2588190451025208,-0.9659258262890683
2025-05-03 13:00:00+00:00,3409472,19.222279,72.957979,0.3207689161554193,5.191914110429449,8.656278118609405,18.15,48.1,13.37,68.05,0.07860122699386503,25.41,48,5,5,-0.2588190451025208,-0.9659258262890683
2025-05-03 13:00:00+00:00,3409476,19.0243902,73.0406721,0.46969734151329245,9.180973415132927,18.215820040899793,11.6,70.41,25.32,62.41,6.235697341513292,32.11,70,5,5,-0.2588190451025208,-0.9659258262890683
2025-05-03 13:00:00+00:00,3409477,19.090337,73.014232,0.8592024539877301,6.971648261758692,56.924437627811855,54.52,98.96,44.53,61.42,10.24435991820041,28.7,99,5,5,-0.2588190451025208,-0.9659258262890683
2025-05-03 13:00:00+00:00,3409487,19.0575752,73.0151367,0.0,0.8591820040899796,21.01970143149284,24.49,89.47,43.38,84.98,2.646241308793456,27.96,89,5,5,-0.2588190451025208,-0.9659258262890683
2025-05-03 13:15:00+00:00,6943,19.1135051,73.008978,0.9393946830265849,96.59660531697344,129.46781186094069,,58.0,17.8,77.9,50.59298977505112,30.77,149,5,5,-0.2588190451025208,-0.9659258262890683
2025-05-03 13:15:00+00:00,3409469,19.26777,72.97182,0.28640081799591005,4.541390593047035,33.83475664621677,15.62,62.94,37.86,58.69,6.392899795501022,30.44,63,5,5,-0.2588190451025208,-0.9659258262890683
2025-05-03 13:15:00+00:00,3409472,19.222279,72.957979,0.29785685071574647,4.946433537832312,9.710085889570552,18.19,48.1,13.37,69.15,0.0,25.09,48,5,5,-0.2588190451025208,-0.9659258262890683
2025-05-03 13:15:00+00:00,3409476,19.0243902,73.0406721,0.4467852760736197,8.199051124744377,17.31255623721881,12.51,65.59,25.32,63.51,4.663672801635992,31.94,66,5,5,-0.2588190451025208,-0.9659258262890683
2025-05-03 13:15:00+00:00,3409477,19.090337,73.014232,0.7904662576687117,6.087918200408999,54.440462167689155,45.78,99.85,44.93,63.18,8.017325153374234,28.33,100,5,5,-0.2588190451025208,-0.9659258262890683
2025-05-03 13:15:00+00:00,3409487,19.0575752,73.0151367,0.0,0.8591820040899796,23.296678936605318,27.49,86.01,43.03,84.98,2.8034437627811863,27.96,86,5,5,-0.2588190451025208,-0.9659258262890683
2025-05-03 13:30:00+00:00,3409469,19.26777,72.97182,0.21766462167689163,2.5529979550102255,30.786241308793453,23.8,61.16,27.26,59.79,6.550102249488753,30.1,61,5,5,-0.2588190451025208,-0.9659258262890683
2025-05-03 13:30:00+00:00,3409472,19.222279,72.957979,0.3207689161554193,13.341869120654398,16.578654396728016,11.73,48.1,13.37,71.81,0.0,24.86,48,5,5,-0.2588190451025208,-0.9659258262890683
2025-05-03 13:30:00+00:00,3409476,19.0243902,73.0406721,0.4467852760736197,7.474883435582823,17.444282208588955,10.43,65.05,25.32,64.25,4.480269938650307,31.71,65,5,5,-0.2588190451025208,-0.9659258262890683
2025-05-03 13:30:00+00:00,3409477,19.090337,73.014232,0.8362903885480574,5.30238036809816,51.93766871165644,54.22,102.79,46.25,64.93,8.305529652351739,28.03,102,5,5,-0.2588190451025208,-0.9659258262890683
2025-05-03 13:30:00+00:00,3409487,19.0575752,73.0151367,0.0,0.834633946830266,25.027934560327196,21.44,50.55,39.37,84.98,2.462838445807771,27.96,65,5,5,-0.2588190451025208,-0.9659258262890683
2025-05-03 13:45:00+00:00,6943,19.1135051,73.008978,0.9623067484662577,94.6695828220859,128.2070061349693,,58.0,17.8,77.9,50.64539059304703,29.62,148,5,5,-0.2588190451025208,-0.9659258262890683
2025-05-03 13:45:00+00:00,3409469,19.26777,72.97182,0.25203271983640085,2.0374887525562375,30.03352147239264,19.15,59.6,24.23,61.19,6.183296523517383,29.91,60,5,5,-0.2588190451025208,-0.9659258262890683
2025-05-03 13:45:00+00:00,3409472,19.222279,72.957979,0.4238732106339469,4.074977505112475,17.29373824130879,10.92,53.61,23.19,73.43,0.0,24.61,54,5,5,-0.2588190451025208,-0.9659258262890683
2025-05-03 13:45:00+00:00,3409476,19.0243902,73.0406721,0.5957137014314929,10.555664621676893,17.463100204498975,4.74,65.05,18.99,65.07,4.401668711656442,31.52,65,5,5,-0.2588190451025208,-0.9659258262890683
2025-05-03 13:45:00+00:00,3409477,19.090337,73.014232,1.0081308793456034,6.701619631901841,52.8221145194274,47.88,102.79,46.25,65.72,9.143942740286299,27.89,102,5,5,-0.2588190451025208,-0.9659258262890683
2025-05-03 13:45:00+00:00,3409487,19.0575752,73.0151367,0.0,1.4974314928425358,36.41282208588957,21.18,50.55,39.37,84.98,2.620040899795501,27.96,65,5,5,-0.2588190451025208,-0.9659258262890683
2025-05-03 14:00:00+00:00,6943,19.1135051,73.008978,0.9623067484662577,93.23352147239264,128.90327198364008,,58.27,17.91,77.9,50.61919018404908,29.36,149,5,5,-0.4999999999999997,-0.8660254037844388
2025-05-03 14:00:00+00:00,3409469,19.26777,72.97182,0.26348875255623727,2.3443394683026586,34.45575051124744,16.07,59.6,24.23,62.64,6.288098159509203,29.78,60,5,5,-0.4999999999999997,-0.8660254037844388
2025-05-03 14:00:00+00:00,3409472,19.222279,72.957979,0.4238732106339469,4.6641308793456036,15.97647852760736,11.8,55.62,26.76,73.75,0.0,24.47,56,5,5,-0.4999999999999997,-0.8660254037844388
2025-05-03 14:00:00+00:00,3409476,19.0243902,73.0406721,0.4238732106339469,9.340535787321064,19.984711656441714,11.5,65.05,17.83,65.75,4.034862985685072,31.26,65,5,5,-0.4999999999999997,-0.8660254037844388
2025-05-03 14:00:00+00:00,3409477,19.090337,73.014232,0.9164826175869122,6.799811860940697,52.70920654396728,49.87,102.79,46.25,66.64,8.829537832310839,27.74,102,5,5,-0.4999999999999997,-0.8660254037844388
2025-05-03 14:00:00+00:00,3409487,19.0575752,73.0151367,0.0,2.0988588957055216,45.63364008179959,20.22,50.55,39.37,84.98,3.3274519427402867,27.96,65,5,5,-0.4999999999999997,-0.8660254037844388
2025-05-03 14:15:00+00:00,3409469,19.26777,72.97182,0.24057668711656444,1.8656523517382415,30.842695296523516,15.75,59.6,24.23,64.33,5.790290388548057,29.57,60,5,5,-0.4999999999999997,-0.8660254037844388
2025-05-03 14:15:00+00:00,3409472,19.222279,72.957979,0.4582413087934561,4.038155419222904,15.374302658486707,10.17,55.62,26.76,74.81,0.0,24.33,56,5,5,-0.4999999999999997,-0.8660254037844388
2025-05-03 14:15:00+00:00,3409476,19.0243902,73.0406721,0.4124171779141105,6.272028629856852,18.479271983640082,13.14,53.33,17.83,66.08,4.349267893660532,31.2,53,5,5,-0.4999999999999997,-0.8660254037844388
2025-05-03 14:15:00+00:00,3409477,19.090337,73.014232,1.2487075664621679,8.407709611451944,55.73890388548057,61.61,101.29,45.58,67.15,9.196343558282209,27.64,101,5,5,-0.4999999999999997,-0.8660254037844388
2025-05-03 14:15:00+00:00,3409487,19.0575752,73.0151367,0.0,1.6078977505112477,43.77065848670757,19.23,54.21,39.46,84.98,3.4846543967280166,27.95,65,5,5,-0.4999999999999997,-0.8660254037844388
2025-05-03 14:30:00+00:00,6943,19.1135051,73.008978,0.9623067484662577,92.69346421267895,129.3925398773006,,59.5,18.4,77.9,50.64539059304703,29.11,149,5,5,-0.4999999999999997,-0.8660254037844388
2025-05-03 14:30:00+00:00,3409469,19.26777,72.97182,0.26348875255623727,1.2028548057259716,31.764777096114514,14.26,58.44,25.16,64.62,5.2138813905930474,29.46,58,5,5,-0.4999999999999997,-0.8660254037844388
2025-05-03 14:30:00+00:00,3409472,19.222279,72.957979,0.29785685071574647,4.40637627811861,17.29373824130879,7.97,55.62,26.76,76.58,0.0,24.21,56,5,5,-0.4999999999999997,-0.8660254037844388
2025-05-03 14:30:00+00:00,3409476,19.0243902,73.0406721,0.3322249488752556,5.8056155419222915,17.463100204498975,14.68,52.03,17.83,66.78,4.244466257668712,31.17,52,5,5,-0.4999999999999997,-0.8660254037844388
2025-05-03 14:30:00+00:00,3409477,19.090337,73.014232,1.1914274028629859,12.998196319018406,62.7580163599182,52.84,96.39,43.38,68.03,9.458347648261759,27.52,96,5,5,-0.4999999999999997,-0.8660254037844388
2025-05-03 14:30:00+00:00,3409487,19.0575752,73.0151367,0.0,1.1169366053169736,48.004707566462166,14.28,91.78,40.38,84.98,3.7728588957055216,27.96,92,5,5,-0.4999999999999997,-0.8660254037844388
2025-05-03 14:45:00+00:00,6943,19.1135051,73.008978,0.9393946830265849,92.10431083844583,130.8603435582822,,59.5,18.4,77.9,50.59298977505112,29.0,151,5,5,-0.4999999999999997,-0.8660254037844388
2025-05-03 14:45:00+00:00,3409469,19.26777,72.97182,0.3322249488752556,1.4237873210633947,31.95295705521472,14.23,57.43,25.42,64.66,6.392899795501022,29.33,57,5,5,-0.4999999999999997,-0.8660254037844388
2025-05-03 14:45:00+00:00,3409472,19.222279,72.957979,0.4238732106339469,7.2539509202454,17.011468302658486,6.65,57.14,21.05,74.97,0.13100204498977505,24.13,57,5,5,-0.4999999999999997,-0.8660254037844388
2025-05-03 14:45:00+00:00,3409476,19.0243902,73.0406721,0.40096114519427406,6.210658486707567,16.258748466257668,6.7,52.03,14.12,67.3,3.6418568507157465,30.94,52,5,5,-0.4999999999999997,-0.8660254037844388
2025-05-03 14:45:00+00:00,3409477,19.090337,73.014232,1.0654110429447854,21.55319427402863,67.82005725971369,45.31,96.39,43.38,68.27,9.03914110429448,27.41,96,5,5,-0.4999999999999997,-0.8660254037844388
2025-05-03 14:45:00+00:00,3409487,19.0575752,73.0151367,0.0,1.2887730061349696,49.83005316973415,17.66,91.78,40.38,84.98,4.663672801635992,27.95,92,5,5,-0.4999999999999997,-0.8660254037844388
2025-05-03 15:00:00+00:00,6943,19.1135051,73.008978,0.9852188139059306,91.61334969325155,130.7662535787321,,58.61,18.04,77.9,50.56678936605317,28.96,151,5,5,-0.7071067811865471,-0.7071067811865479
2025-05-03 15:00:00+00:00,3409469,19.26777,72.97182,0.3322249488752556,2.2706952965235176,34.192298568507155,13.71,57.43,25.42,65.02,6.261897750511248,29.25,57,5,5,-0.7071067811865471,-0.7071067811865479
2025-05-03 15:00:00+00:00,3409472,19.222279,72.957979,,7.401239263803682,,,57.7,18.98,75.09,,24.06,58,5,5,-0.7071067811865471,-0.7071067811865479
2025-05-03 15:00:00+00:00,3409476,19.0243902,73.0406721,0.3895051124744377,8.051762781186095,19.36371779141104,10.05,52.03,13.44,66.22,4.7684744376278125,30.81,52,5,5,-0.7071067811865471,-0.7071067811865479
2025-05-03 15:00:00+00:00,3409477,19.090337,73.014232,1.053955010224949,9.217795501022495,68.5727770961145,27.0,91.39,41.18,67.9,9.432147239263804,27.44,91,5,5,-0.7071067811865471,-0.7071067811865479
2025-05-03 15:00:00+00:00,3409487,19.0575752,73.0151367,0.0,1.485157464212679,50.99676891615542,19.78,94.65,40.73,84.98,7.021709611451944,27.95,95,5,5,-0.7071067811865471,-0.7071067811865479
2025-05-03 15:15:00+00:00,6943,19.1135051,73.008978,0.9852188139059306,93.17215132924336,127.5483762781186,,54.5,16.4,77.9,50.51438854805726,28.93,148,5,5,-0.7071067811865471,-0.7071067811865479
2025-05-03 15:15:00+00:00,3409469,19.26777,72.97182,0.24057668711656444,1.239676891615542,27.079096114519427,15.32,57.43,25.42,66.03,6.838306748466258,29.07,57,5,5,-0.7071067811865471,-0.7071067811865479
2025-05-03 15:15:00+00:00,3409472,19.222279,72.957979,0.28640081799591005,6.726167689161556,21.810057259713698,4.67,57.7,18.98,75.76,0.0,23.95,58,5,5,-0.7071067811865471,-0.7071067811865479
2025-05-03 15:15:00+00:00,3409476,19.0243902,73.0406721,0.4467852760736197,6.86118200408998,18.629815950920246,7.64,52.38,13.44,66.09,5.056678936605317,30.78,52,5,5,-0.7071067811865471,-0.7071067811865479
2025-05-03 15:15:00+00:00,3409477,19.090337,73.014232,0.996674846625767,10.10152556237219,72.91973415132924,9.72,87.52,39.38,67.98,9.012940695296523,27.43,91,5,5,-0.7071067811865471,-0.7071067811865479
2025-05-03 15:30:00+00:00,6943,19.1135051,73.008978,0.9852188139059306,92.23932515337425,128.39518609406952,,54.5,16.4,77.9,50.51438854805726,28.89,148,5,5,-0.7071067811865471,-0.7071067811865479
2025-05-03 15:30:00+00:00,3409469,19.26777,72.97182,0.28640081799591005,1.2028548057259716,22.71332106339468,18.67,53.13,21.58,66.32,6.078494887525562,29.03,53,5,5,-0.7071067811865471,-0.7071067811865479
2025-05-03 15:30:00+00:00,3409472,19.222279,72.957979,0.28640081799591005,4.2836359918200415,22.18641717791411,4.69,57.7,18.98,76.3,0.0,23.92,58,5,5,-0.7071067811865471,-0.7071067811865479
2025-05-03 15:30:00+00:00,3409476,19.0243902,73.0406721,0.4124171779141105,9.131877300613498,20.285799591002043,5.22,52.42,13.44,67.36,3.589456032719837,30.66,52,5,5,-0.7071067811865471,-0.7071067811865479
2025-05-03 15:30:00+00:00,3409477,19.090337,73.014232,1.0081308793456034,5.952903885480573,69.79594683026585,12.52,91.47,41.16,67.97,8.436531697341515,27.35,91,5,5,-0.7071067811865471,-0.7071067811865479
2025-05-03 15:30:00+00:00,3409487,19.0575752,73.0151367,0.0,1.6447198364008184,53.1043844580777,18.1,120.44,44.29,84.98,3.563255623721882,27.95,114,5,5,-0.7071067811865471,-0.7071067811865479
2025-05-03 15:45:00+00:00,6943,19.1135051,73.008978,0.996674846625767,91.19603271983641,130.8603435582822,,54.5,16.4,77.9,49.96417995910021,28.84,151,5,5,-0.7071067811865471,-0.7071067811865479
2025-05-03 15:45:00+00:00,3409469,19.26777,72.97182,0.27494478527607363,1.4483353783231085,24.444576687116562,14.06,49.2,20.48,66.69,5.187680981595093,28.91,49,5,5,-0.7071067811865471,-0.7071067811865479
2025-05-03 15:45:00+00:00,3409472,19.222279,72.957979,0.4582413087934561,4.970981595092025,29.80770552147239,1.06,54.67,14.98,76.83,0.2620040899795501,23.8,55,5,5,-0.7071067811865471,-0.7071067811865479
2025-05-03 15:45:00+00:00,3409476,19.0243902,73.0406721,0.4238732106339469,8.677738241308795,19.928257668711655,4.47,52.42,11.45,67.9,2.174633946830266,30.57,52,5,5,-0.7071067811865471,-0.7071067811865479
2025-05-03 15:45:00+00:00,3409477,19.090337,73.014232,0.9623067484662577,5.793341513292434,67.04851942740287,11.73,91.47,41.16,68.04,8.410331288343558,27.35,91,5,5,-0.7071067811865471,-0.7071067811865479
2025-05-03 15:45:00+00:00,3409487,19.0575752,73.0151367,0.0,1.4728834355828222,52.06939468302659,40.14,120.44,44.29,84.98,7.100310838445808,27.96,114,5,5,-0.7071067811865471,-0.7071067811865479
2025-05-03 16:00:00+00:00,6943,19.1135051,73.008978,1.0081308793456034,91.82200817995911,129.59953783231083,,56.46,17.18,77.9,50.54058895705521,28.79,150,5,5,-0.8660254037844385,-0.5000000000000004
2025-05-03 16:00:00+00:00,3409469,19.26777,72.97182,0.29785685071574647,2.1479550102249494,30.334609406952964,11.28,49.2,20.48,66.6,6.7859059304703475,28.86,49,5,5,-0.8660254037844385,-0.5000000000000004
2025-05-03 16:00:00+00:00,3409472,19.222279,72.957979,0.3895051124744377,6.480687116564418,25.780654396728014,2.03,53.57,13.53,76.43,0.6026094069529653,23.75,54,5,5,-0.8660254037844385,-0.5000000000000004
